"Subtotal","Shipping","Taxes","Total","Discount Amount","Lineitem quantity","Lineitem price","Refunded Amount","Outstanding Balance","Lineitem discount"
105,0,5.78,110.78,0,1,105,0,0,0
24.99,0,1.37,26.36,0,1,22,0,0,0
153,0,8.42,161.42,0,1,28,0,0,0
67.98,0,3.74,71.72,0,1,8,0,0,0
34,0,1.88,35.88,11,1,2,0,0,1.5
93.97,0,5.17,99.14,0,1,5,0,0,0
120,0,6.6,126.6,0,1,120,0,0,0
24,9.18,0,33.18,0,1,8,0,0,0
6.8,0,0.37,7.17,1.2,1,8,0,0,0
20,0,1.1,21.1,0,2,10,0,0,0
30,0,1.65,31.65,0,1,10,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
92,0,5.08,97.08,0,1,1,0,0,0
8.38,0,0.47,8.85,5.6,1,8.99,0,0,3.6
8,0,0.44,8.44,0,1,8,0,0,0
121.99,0,6.72,128.71,0,1,3,0,0,0
35,0,1.93,36.93,0,1,35,0,0,0
5,0,0,5,0,1,5,0,0,0
51.99,0,2.86,54.85,0,1,14,0,0,0
32,0,1.76,33.76,0,1,20,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
28,0,1.54,29.54,0,1,6,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
15,0,0.83,15.83,0,1,7,0,0,0
31,0,1.71,32.71,0,1,12,0,0,0
100,0,5.5,105.5,0,1,100,0,0,0
19,0,1.05,20.05,0,1,14,0,0,0
31.5,0,1.74,33.24,14.5,1,9,0,0,0
140,0,7.7,147.7,0,1,100,0,0,0
3,0,0.17,3.17,0,1,3,0,0,0
39.98,0,2.19,42.17,0,1,34,0,0,0
50,0,2.75,52.75,0,5,10,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
58.99,0,3.24,62.23,0,1,6,0,0,0
42,0,2.31,44.31,0,1,24,0,0,0
39,0,2.15,41.15,0,1,24,0,0,0
21,0,1.16,22.16,0.58,1,16,0,0,0
36,0,1.98,37.98,0,1,36,0,0,0
10.79,0,0.59,11.38,0,1,8,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
255.99,0,14.08,270.07,0,1,20,0,0,0
17,0,0.94,17.94,0,1,17,0,0,0
2,0,0.11,2.11,0,2,1,0,0,0
32,0,1.76,33.76,0,1,20,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
16,0,0.89,16.89,0,1,5,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
1,0,0.06,1.06,0,1,1,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
14.95,8.12,0,23.07,0,1,14.95,0,0,0
7,0,0.39,7.39,0,1,7,0,0,0
84.5,0,4.66,89.16,0,1,25,0,0,0
25,0,0.28,25.28,0,1,20,0,0,0
35,8.37,0,43.37,0,1,35,0,0,0
28,7.37,1.95,37.32,0,1,28,0,0,0
44.4,0,2.46,46.86,0,1,15,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
25,0,1.38,26.38,0,1,25,0,0,0
95,0,5.23,100.23,0,1,10,0,0,0
162,0,8.92,170.92,0,2,6,0,0,0
14,0,0.78,14.78,0,1,7,0,0,0
16,0,0.89,16.89,0,1,2,0,0,0
129,0,7.1,136.1,0,1,38,0,0,0
30,0,1.66,31.66,0,1,25,0,0,0
22,0,1.21,23.21,0,1,22,0,0,0
35.99,0,1.98,37.97,0,1,9,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
58,0,3.19,61.19,0,1,46,0,0,0
6,0,0.33,6.33,0,1,6,0,0,0
72.99,0,4.02,77.01,0,1,14,0,0,0
28,0,1.54,29.54,0,1,28,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
165,0,9.08,174.08,0,3,55,0,0,0
90,0,4.95,94.95,0,1,90,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
171,0,9.41,180.41,0,1,68,0,0,0
17.95,0,0.99,18.94,0,1,17.95,0,0,0
28,0,1.54,29.54,0,1,16,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
48,0,2.64,50.64,0,1,14,0,0,0
3.25,0,0.18,3.43,0,1,3.25,0,0,0
5,0,0,5,0,1,5,0,0,0
6,0,0.33,6.33,0,1,6,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
17.25,0,0.95,18.2,0,1,13,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
73,0,4.02,77.02,0,1,9,0,0,0
45,2,2.59,49.59,0,1,45,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
110,0,6.05,116.05,0,2,55,0,0,0
143.99,0,7.92,151.91,0,1,9.99,0,0,0
5,0,0,5,0,1,5,0,0,0
61.99,0,3.41,65.4,0,1,13,0,0,0
33,0,1.82,34.82,0,1,14,0,0,0
45,0,2.48,47.48,0,1,3,0,0,0
110,0,6.06,116.06,0,1,55,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
57.98,0,3.18,61.16,0,1,14,0,0,0
29,0,1.6,30.6,0,1,24,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
32,0,1.76,33.76,0,1,12,0,0,0
9,0,0.5,9.5,0,1,9,0,0,0
46,0,2.53,48.53,0,2,8,0,0,0
17,0,0.94,17.94,0,1,17,0,0,0
110,0,6.05,116.05,0,2,55,0,0,0
165,0,9.08,174.08,0,3,55,0,0,0
51,0,2.81,53.81,0,1,12,0,0,0
16.7,0,0.93,17.63,8.3,1,2,0,0,0.8
224,0,12.32,236.32,0,8,24,0,0,0
17,0,0.94,17.94,0,1,8,0,0,0
91,0,5.02,96.02,0,1,40,0,0,0
27,0,1.49,28.49,0,1,25,0,0,0
17.6,0,0.97,18.57,0,1,17.6,0,0,0
6,0,0.34,6.34,0,1,3,0,0,0
6.5,0,0.36,6.86,0,1,2.5,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
37,0,2.04,39.04,0,1,17,0,0,0
58,0,3.2,61.2,0,1,22,0,0,0
90,0,4.96,94.96,3,4,12,0,0,3
10,0,0.56,10.56,0,1,3,0,0,0
7,0,0.4,7.4,1,1,2,0,0,0
2,0,0.11,2.11,0,1,2,0,0,0
18.99,0,1.05,20.04,5,1,10,0,0,5
59,0,3.25,62.25,0,1,29,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
38,0,2.09,40.09,0,1,20,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
10,0,0.56,10.56,0,1,5,0,0,0
4,0,0.22,4.22,0,1,4,0,0,0
27.25,0,1.5,28.75,0,1,10,0,0,0
21,0,1.17,22.17,0,1,3,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
24.99,0,1.37,26.36,0,1,24.99,0,0,0
57,0,3.15,60.15,0,1,20,0,0,0
26,0,1.43,27.43,0,1,12,0,0,0
61,0,3.36,64.36,0,1,22,0,0,0
30,0,1.65,31.65,0,1,20,0,0,0
31,0,1.71,32.71,0,1,26,0,0,0
34,0,1.87,35.87,0,1,34,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
54,0,3,57,0,1,24,0,0,0
185.99,0,10.24,196.23,0,2,9,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
8,0,0.44,8.44,0,1,8,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
12,0,0.66,12.66,0,1,4,0,0,0
50.99,0,2.8,53.79,0,1,34,0,0,0
15,0,0.83,15.83,0,1,15,0,0,0
55,0,3.03,58.03,0,1,55,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
28.99,0,1.59,30.58,0,1,18.99,0,0,0
54,0,0,54,0,3,18,0,0,0
79,0,4.36,83.36,0,1,15,0,0,0
34,0,1.87,35.87,0,1,34,0,0,0
30,0,1.66,31.66,0,1,9,0,0,0
33.76,0,0,33.76,0,1,33.76,0,0,0
16,0,0.89,16.89,0,1,3,0,0,0
19,0,1.05,20.05,0,1,5,0,0,0
4,0,0.22,4.22,0,1,4,0,0,0
194,0,10.67,204.67,0,1,160,0,0,0
26,0,1.43,27.43,0,1,26,0,0,0
26.99,0,1.48,28.47,0,1,8.99,0,0,0
5,0,0,5,0,1,5,0,0,0
243.76,0,13.47,257.23,146.63,2,5,0,0,5
30,0,1.66,31.66,0,1,13,0,0,0
79.95,0,4.4,84.35,1.3,2,8,0,0,0
8,0,0.44,8.44,0,1,8,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
27.99,0,1.54,29.53,0,1,27.99,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
19,0,1.06,20.06,0,1,7,0,0,0
50,0,2.75,52.75,0,1,12,0,0,0
19,0,1.05,20.05,0,1,12,0,0,0
71,0,3.91,74.91,0,1,35,0,0,0
29,0,1.6,30.6,0,1,29,0,0,0
27,0,1.49,28.49,0,1,10,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
2.79,0,0.15,2.94,0,1,2.79,0,0,0
31,0,1.71,32.71,0,1,25,0,0,0
24,0,1.32,25.32,0,1,10,0,0,0
8,0,0.45,8.45,0,1,3,0,0,0
50.99,0,2.81,53.8,0,1,8,0,0,0
53,0,2.92,55.92,0,1,12,0,0,0
35,0,1.93,36.93,0,1,10,0,0,0
23,0,1.27,24.27,5,1,28,0,0,0
128,0,7.04,135.04,0,2,12,0,0,0
28.99,0,1.6,30.59,0,1,12,0,0,0
8,0,0.44,8.44,0,1,4,0,0,0
147.97,0,8.14,156.11,0,1,27.99,0,0,0
15,0,0.83,15.83,0,1,5,0,0,0
121,0,6.68,127.68,0,1,5,0,0,0
15.99,0,0.88,16.87,0,1,8,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
86,0,4.74,90.74,0,1,34,0,0,0
146,0,8.03,154.03,0,1,16,0,0,0
25,0,1.38,26.38,0,1,11,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
63,0,3.47,66.47,0,1,18,0,0,0
28,0,1.54,29.54,0,1,28,0,0,0
98,0,5.39,103.39,0,1,12,0,0,0
37.98,0,2.09,40.07,0,1,2.99,0,0,0
103,0,5.67,108.67,0,1,29,0,0,0
25,0,1.38,26.38,0,1,8,0,0,0
24,0,1.32,25.32,0,1,14,0,0,0
69,0,3.8,72.8,0,1,24,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
41,0,2.26,43.26,0,1,24,0,0,0
38,0,2.1,40.1,0,1,5,0,0,0
102.98,0,5.66,108.64,0,1,14,0,0,0
50,0,0,50,0,1,50,0,0,0
25,0,1.38,26.38,0,1,25,0,0,0
34,0,1.87,35.87,0,1,8,0,0,0
60,0,3.31,63.31,0,1,25,0,0,0
192.99,0,10.62,203.61,0,1,32,0,0,0
44.99,0,2.47,47.46,0,1,44.99,0,0,0
36.99,0,2.03,39.02,0,1,36.99,0,0,0
55,0,3.03,58.03,0,2,17,0,0,0
45.99,0,2.53,48.52,0,1,12,0,0,0
54.99,0,3.02,58.01,0,1,54.99,0,0,0
43,0,2.37,45.37,0,1,28,0,0,0
58,0,3.2,61.2,0,1,20,0,0,0
51,0,2.81,53.81,0,1,5,0,0,0
45,0,2.48,47.48,0,1,3,0,0,0
13,0,0.72,13.72,0,1,5,0,0,0
15,0,0.84,15.84,0,1,5,0,0,0
104,0,5.73,109.73,0,1,20,0,0,0
42,0,2.31,44.31,0,1,42,0,0,0
4,0,0.22,4.22,0,1,4,0,0,0
90,0,4.96,94.96,0,1,23,0,0,0
37,0,2.04,39.04,0,1,10,0,0,0
60,0,3.3,63.3,0,2,30,0,0,0
79,0,4.35,83.35,0,1,14,0,0,0
223.97,0,12.32,236.29,0,1,20,0,0,0
43,0,2.37,45.37,0,1,22,0,0,0
85,0,4.68,89.68,0,1,24,0,0,0
13,0,0.72,13.72,0,1,13,0,0,0
43,0,2.37,45.37,0,1,13,0,0,0
24,0,1.32,25.32,0,2,12,0,0,0
44.78,0,2.46,47.24,0,1,14,0,0,0
22,0,1.21,23.21,0,1,12,0,0,0
210.98,0,11.61,222.59,0,1,37.99,0,0,0
20,0,1.1,21.1,0,1,10,0,0,0
30,0,1.65,31.65,0,1,18,0,0,0
4,0,0.23,4.23,0,1,1,0,0,0
34,0,1.88,35.88,0,1,4,0,0,0
131,0,7.22,138.22,0,1,32,0,0,0
29.99,0,1.65,31.64,0,1,29.99,0,0,0
72,0,3.96,75.96,0,1,72,0,0,0
30,0,1.65,31.65,0,1,30,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
14.95,0,0.82,15.77,0,1,14.95,0,0,0
24,0,1.32,25.32,0,2,12,0,0,0
4,0,0.22,4.22,0,2,2,0,0,0
80,0,4.4,84.4,0,2,30,0,0,0
32,0,1.76,33.76,0,1,12,0,0,0
32.99,0,1.81,34.8,0,1,32.99,0,0,0
40,0,2.2,42.2,0,1,40,0,0,0
187.5,0,10.31,197.81,0,1,27,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
25,0,1.38,26.38,0,1,25,0,0,0
41,0,2.26,43.26,0,1,9,0,0,0
26,0,1.43,27.43,0,1,26,0,0,0
21,0,1.16,22.16,0,1,6,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
123.99,0,6.82,130.81,0,1,34.99,0,0,0
130.99,0,5.56,136.55,0,1,35,0,0,0
16,0,0.88,16.88,0,1,16,0,0,0
63.49,0,3.5,66.99,0,1,4,0,0,0
24,0,1.32,25.32,0,1,6,0,0,0
57,0,3.14,60.14,0,2,16,0,0,0
49.04,0,2.7,51.74,0,1,8,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
33,0,1.82,34.82,0,2,12,0,0,0
13.97,0,0.76,14.73,0,1,2.99,0,0,0
22,0,1.21,23.21,0,1,12,0,0,0
79,0,4.35,83.35,0,1,8,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
44,0,2.42,46.42,0,1,34,0,0,0
62,0,3.42,65.42,0,1,10,0,0,0
6.57,0,0.35,6.92,0,1,2.79,0,0,0
100,0,0,100,0,1,100,0,0,0
35,0,1.93,36.93,0,1,35,0,0,0
37,0,2.04,39.04,0,1,14,0,0,0
18,0,0.99,18.99,0,1,4,0,0,0
2,0,0.11,2.11,0,1,2,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
157,0,8.65,165.65,0,1,21,0,0,0
58,0,3.19,61.19,0,1,14,0,0,0
25,0,0,25,0,1,25,0,0,0
27.98,0,1.53,29.51,0,1,12,0,0,0
68,0,3.74,71.74,0,3,10,0,0,0
101.99,0,5.61,107.6,0,1,13,0,0,0
27,0,1.49,28.49,0,1,15,0,0,0
41,0,2.26,43.26,0,1,20,0,0,0
38,0,2.09,40.09,0,1,14,0,0,0
97.99,0,5.39,103.38,0,1,29.99,0,0,0
17.95,0,0.99,18.94,0,1,17.95,0,0,0
27.99,0,1.54,29.53,0,1,27.99,0,0,0
73.25,0,4.03,77.28,5,1,6,0,0,0
22,0,1.21,23.21,0,1,22,0,0,0
77.97,0,4.28,82.25,0,1,20,0,0,0
7,0,0.39,7.39,0,1,4,0,0,0
92,0,5.07,97.07,0,1,35,0,0,0
21,0,1.16,22.16,0,1,5,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
11,0,0.61,11.61,0,1,11,0,0,0
21.25,0,1.16,22.41,3.75,1,8,0,0,0
20.83,0,1.15,21.98,3.67,1,20,0,0,0
12,0,0.66,12.66,0,1,6,0,0,0
40.5,0,2.23,42.73,0,1,10,0,0,0
60,0,0,60,0,1,40,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
6,0,0.33,6.33,0,1,6,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
51.99,0,2.86,54.85,0,1,5,0,0,0
45,0,2.48,47.48,0,1,20,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
66,0,3.63,69.63,0,1,32,0,0,0
121,0,6.67,127.67,0,1,37,0,0,0
48,0,2.64,50.64,0,2,8,0,0,0
98,0,5.4,103.4,0,1,35,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
37.99,0,2.09,40.08,0,1,25,0,0,0
39.25,0,2.16,41.41,0,1,14,0,0,0
101,0,2.82,103.82,0,1,10,0,0,0
46.99,0,2.6,49.59,0,1,5,0,0,0
74.97,0,0,74.97,0,3,24.99,0,0,0
14.75,0,0.82,15.57,0,1,5,0,0,0
48.25,0,2.66,50.91,0,1,18,0,0,0
41,0,2.26,43.26,0,1,9,0,0,0
8,0,0.44,8.44,0,1,8,0,0,0
6,0,0.33,6.33,0,1,6,0,0,0
22.99,0,1.26,24.25,0,1,2.99,0,0,0
18,0,1,19,0,1,3,0,0,0
18.99,0,1.04,20.03,0,1,18.99,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
89.95,0,4.96,94.91,0,1,26,0,0,0
58.98,0,3.24,62.22,0,1,20,0,0,0
61,0,3.37,64.37,0,1,5,0,0,0
95,0,5.23,100.23,0,2,14,0,0,0
119,0,6.55,125.55,0,1,35,0,0,0
51,0,2.81,53.81,0,2,4,0,0,0
30,0,1.65,31.65,0,1,30,0,0,0
33.98,0,1.86,35.84,0,1,16.99,0,0,0
2,0,0.11,2.11,0,1,2,0,0,0
35,0,1.93,36.93,0,1,20,0,0,0
48,0,2.64,50.64,0,2,5,0,0,0
244.5,0,13.48,257.98,22.5,1,10,0,0,0
35,0,1.94,36.94,0,1,25,0,0,0
22,0,1.22,23.22,0,1,3,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
28,0,1.54,29.54,0,1,10,0,0,0
95,0,5.23,100.23,0,1,22,0,0,0
35,0,0.28,35.28,0,1,5,0,0,0
205.99,0,11.34,217.33,0,1,37.99,0,0,0
45,0,2.48,47.48,0,1,5,0,0,0
34,0,1.87,35.87,0,1,34,0,0,0
63,0,3.47,66.47,0,1,4,0,0,0
160.46,0,8.82,169.28,0,1,24,0,0,0
42.94,0,2.36,45.3,0,1,16,0,0,0
75,0,4.13,79.13,0,1,9,0,0,0
45,0,2.48,47.48,0,1,10,0,0,0
44,0,2.42,46.42,0,1,24,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
75,0,0,75,0,1,25,0,0,0
20,0,1.11,21.11,0,1,8,0,0,0
78,0,4.29,82.29,0,1,12,0,0,0
90,0,4.96,94.96,0,1,16,0,0,0
36,0,1.98,37.98,0,1,36,0,0,0
25.99,0,1.44,27.43,1,1,9.99,0,0,0
69,0,3.8,72.8,0,1,69,0,0,0
72,0,3.97,75.97,0,1,16,0,0,0
56,0,3.08,59.08,0,1,12,0,0,0
98,0,5.39,103.39,0,1,12,0,0,0
95,0,0,95,0,1,20,0,0,0
28,0,1.54,29.54,0,1,28,0,0,0
106,0,5.85,111.85,0,1,45,0,0,0
95,0,5.23,100.23,0,4,9,0,0,0
92,0,5.08,97.08,0,1,25,0,0,0
73.99,0,4.07,78.06,0,1,24,0,0,0
104,0,5.74,109.74,0,1,20,0,0,0
233.97,0,12.87,246.84,0,1,28,0,0,0
25,0,1.38,26.38,0,1,3,0,0,0
65,0,3.58,68.58,0,1,65,0,0,0
32,0,1.76,33.76,0,1,18,0,0,0
4,0,0.23,4.23,0,1,3,0,0,0
52,0,2.86,54.86,0,1,10,0,0,0
41,0,2.26,43.26,0,1,2,0,0,0
12,0,0.67,12.67,0,1,3,0,0,0
80.95,0,4.45,85.4,0,1,12,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
62.97,0,3.46,66.43,0,2,18.99,0,0,0
22,0,1.21,23.21,0,1,22,0,0,0
43,0,2.37,45.37,0,1,13,0,0,0
79,0,4.35,83.35,0,1,8,0,0,0
11,0,0.61,11.61,0,2,3,0,0,0
89,0,4.91,93.91,0,1,6,0,0,0
19,0,1.05,20.05,0,1,15,0,0,0
21,0,1.16,22.16,0,3,7,0,0,0
183,0,10.07,193.07,0,1,5,0,0,0
68,0,3.74,71.74,0,1,68,0,0,0
41.99,0,2.31,44.3,0,1,22,0,0,0
41,0,2.26,43.26,0,1,5,0,0,0
72.97,0,2.66,75.63,0,1,5,0,0,0
69,0,3.8,72.8,0,1,17,0,0,0
90,0,4.95,94.95,0,1,12,0,0,0
131,0,7.22,138.22,0,1,85,0,0,0
20,0,1.1,21.1,0,4,5,0,0,0
89,0,4.91,93.91,0,1,45,0,0,0
8,0,0.44,8.44,0,1,8,0,0,0
69.98,0,3.85,73.83,0,1,12,0,0,0
28,0,1.55,29.55,0,1,13,0,0,0
11,0,0.61,11.61,0,1,11,0,0,0
115.99,0,6.38,122.37,0,1,34,0,0,0
56,0,3.09,59.09,0,1,35,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
79.9,0,4.4,84.3,0,1,8,0,0,0
130,0,7.15,137.15,0,1,50,0,0,0
189.98,0,10.45,200.43,0,1,2.99,0,0,0
49,0,2.7,51.7,0,1,28,0,0,0
64.5,0,3.55,68.05,0,1,6,0,0,0
86.96,0,4.79,91.75,0,1,1.99,0,0,0
11,0,0.6,11.6,5,1,6,0,0,0
24.25,0,1.33,25.58,0,1,6,0,0,0
41,0,2.27,43.27,0,1,18,0,0,0
33.99,0,1.87,35.86,0,1,10,0,0,0
73.98,0,4.07,78.05,0,1,27.99,0,0,0
16,0,0.89,16.89,0,1,13,0,0,0
119,0,6.56,125.56,0,1,9,0,0,0
207.99,0,11.47,219.46,5,2,38,0,0,0
12.98,0,0.71,13.69,0,1,5,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
84,0,4.62,88.62,0,4,21,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
28,0,1.55,29.55,0,1,3,0,0,0
50,0,0,50,0,1,50,0,0,0
42,0,2.31,44.31,0,1,18,0,0,0
42,0,2.32,44.32,0,1,26,0,0,0
33,0,1.83,34.83,0,1,13,0,0,0
23,0,1.27,24.27,0,1,23,0,0,0
12,0,0.66,12.66,0,1,12,0,0,0
155.97,0,8.58,164.55,0,2,2,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
69.98,0,3.85,73.83,0,1,19.99,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
68,0,3.75,71.75,0,1,15,0,0,0
24.95,0,1.37,26.32,0,1,10,0,0,0
58.98,0,3.25,62.23,0,2,19.99,0,0,0
10,0,0.55,10.55,0,2,5,0,0,0
36,0,1.98,37.98,0,1,6,0,0,0
116.75,0,6.44,123.19,0,1,4.5,0,0,0
42,0,2.31,44.31,0,1,42,0,0,0
13,0,0.72,13.72,0,1,10,0,0,0
42,0,2.31,44.31,0,1,42,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
24,0,1.32,25.32,0,1,22,0,0,0
116,0,3.63,119.63,0,1,50,0,0,0
59.94,0,3.3,63.24,0,1,17.95,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
15.25,0,0.84,16.09,0,1,8,0,0,0
15,0,0.83,15.83,0,2,5,0,0,0
34,0,1.88,35.88,0,1,25,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
37.98,0,2.08,40.06,0,1,18.99,0,0,0
22,0,1.21,23.21,0,1,22,0,0,0
6,0,0.34,6.34,0,1,3,0,0,0
20,7.41,1.51,28.92,0,1,20,0,0,0
35.99,0,1.98,37.97,0,1,27.99,0,0,0
160,0,8.8,168.8,0,2,14,0,0,0
42,0,2.31,44.31,0,1,12,0,0,0
25,0,1.38,26.38,0,1,20,0,0,0
47.99,0,2.64,50.63,0,1,44.99,0,0,0
51,0,2.81,53.81,0,1,16,0,0,0
16,0,0.88,16.88,0,1,12,0,0,0
38,0,2.1,40.1,0,1,12,0,0,0
68.99,0,3.79,72.78,0,1,8.99,0,0,0
7,0,0.39,7.39,0,1,7,0,0,0
28,0,1.54,29.54,0,1,28,0,0,0
48.5,0,2.67,51.17,0,1,2.5,0,0,0
25,0,1.38,26.38,0,1,20,0,0,0
27.99,0,1.54,29.53,0,1,27.99,0,0,0
19,0,1.05,20.05,0,1,7,0,0,0
101.99,0,5.61,107.6,0,1,28,0,0,0
47,0,2.59,49.59,0,1,10,0,0,0
16.99,0,0.93,17.92,0,1,16.99,0,0,0
31,0,1.71,32.71,0,1,11,0,0,0
191,0,10.53,201.53,0,1,70,0,0,0
228,0,12.54,240.54,0,1,90,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
35,0,1.93,36.93,0,2,5,0,0,0
32,0,1.76,33.76,0,1,14,0,0,0
57,0,3.14,60.14,0,1,9,0,0,0
17.95,0,0.99,18.94,0,1,17.95,0,0,0
51.93,0,2.85,54.78,0,1,16.99,0,0,0
41.2,0,2.28,43.48,0,1,4,0,0,0
138.5,0,5.43,143.93,0,1,21,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
124,0,6.84,130.84,0,2,10,0,0,0
225,0,12.39,237.39,0,1,45,0,0,0
38,0,2.09,40.09,0,1,22,0,0,0
56.95,0,3.15,60.1,0,1,12,0,0,0
60,0,0,60,0,1,20,0,0,0
50,0,2.75,52.75,0,2,25,0,0,0
14,0,0.77,14.77,0,1,4,0,0,0
57,0,3.15,60.15,0,1,3,0,0,0
28,0,1.55,29.55,0,1,16,0,0,0
24,0,1.33,25.33,0,1,18,0,0,0
40,0,2.22,42.22,0,1,5,0,0,0
110,0,6.06,116.06,0,1,20,0,0,0
38,0,2.09,40.09,0,2,18,0,0,0
38.79,0,2.13,40.92,0,1,34,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
25.25,0,1.4,26.65,0,1,3.25,0,0,0
86,0,4.73,90.73,0,2,18,0,0,0
5,0,0.28,5.28,0,1,5,0,0,0
37,0,2.04,39.04,0,1,37,0,0,0
48.98,0,2.7,51.68,0,1,15,0,0,0
1,0,0.06,1.06,0,1,1,0,0,0
121,0,6.66,127.66,0,1,10,0,0,0
26,0,1.44,27.44,0,1,3,0,0,0
76.99,0,4.23,81.22,0,1,34,0,0,0
44.94,0,2.47,47.41,0,1,18,0,0,0
72,0,3.96,75.96,0,1,12,0,0,0
14,0,0.77,14.77,0,1,14,0,0,0
69,0,3.8,72.8,0,2,14,0,0,0
22,0,1.21,23.21,0,1,22,0,0,0
0.99,0,0.05,1.04,0,1,0.99,0,0,0
24,0,1.32,25.32,0,1,6,0,0,0
29,0,1.6,30.6,0,1,29,0,0,0
243,0,13.38,256.38,0,3,24,0,0,0
79,0,4.35,83.35,0,1,20,0,0,0
135.49,0,7.47,142.96,0,1,4.5,0,0,0
67,0,3.69,70.69,0,1,20,0,0,0
79,0,4.35,83.35,0,1,50,0,0,0
18,0,0.99,18.99,0,1,18,0,0,0
87,0,4.79,91.79,0,1,3,0,0,0
58,0,3.19,61.19,0,1,48,0,0,0
54.49,0,3,57.49,0,1,12,0,0,0
41.96,0,2.31,44.27,0,2,2.99,0,0,0
22,0,1.21,23.21,0,1,22,0,0,0
4,0,0.22,4.22,0,2,2,0,0,0
111,0,6.11,117.11,0,1,13,0,0,0
11,0,0.61,11.61,0,1,1,0,0,0
10,0,0.55,10.55,0,1,10,0,0,0
100,0,5.51,105.51,0,1,22,0,0,0
89,0,4.9,93.9,0,1,46,0,0,0
18,0,0.99,18.99,0,1,10,0,0,0
2,0,0.11,2.11,0,1,2,0,0,0
9.99,0,0.55,10.54,0,1,9.99,0,0,0
8,0,0.44,8.44,0,1,6,0,0,0
83.5,0,4.61,88.11,0,1,10,0,0,0
32,0,1.77,33.77,0,1,9,0,0,0
78.78,0,4.33,83.11,0,1,8.99,0,0,0
20,0,1.1,21.1,0,1,20,0,0,0
153.96,0,8.47,162.43,0,3,9.99,0,0,0
29,0,1.6,30.6,0,1,9,0,0,0
22.99,0,1.26,24.25,0,1,2.99,0,0,0
17.25,0,0.95,18.2,0,1,14,0,0,0
40,0,2.2,42.2,0,1,40,0,0,0
64,0,3.52,67.52,0,1,28,0,0,0
36,7.57,2.4,45.97,0,1,18,0,0,0
